Year,Month,Day,Hour,CO2-50cm,CO2-15cm,CO2-5cm,CO2-0cm,CO2-above,T-50cm,T-15cm,T-5cm,T-0cm,T-above,VWC-50cm,VWC-15cm,VWC-5cm,DecagonT-50cm,DecagonT-15cm,DecagonT-5cm,EC-50cm,EC-15cm,EC-5cm,BatteryVoltage
2015,4,10,5,7301.9,3649.1,3374,3056.6,653.46,1.8,1.324,1.632,-1.137,-3.997,0.17,0.156,0.094,1.8,1.1,1,1.404,1.082,0,12.81
2015,4,10,6,7274.3,3738.6,3499.6,3097.4,572.75,1.8,1.273,1.581,-1.354,-3.263,0.15,0.152,0.117,1.8,1.1,1,2.072,1.19,0,12.8
2015,4,10,7,7163.7,3711.2,3527.7,3143,666.85,1.8,1.248,1.659,-1.33,-4.675,0.171,0.152,0.091,1.8,1.1,1,1.395,1.19,0,12.8
2015,4,10,8,7498.3,3948.5,3546.9,3056.6,548.48,1.8,1.326,1.686,-1.136,-4.831,0.157,0.14,0.108,1.8,1.1,1,1.783,1.597,0,12.86
2015,4,10,9,7077.3,3855.5,3600.7,3183.3,554.71,1.7,1.247,1.684,-1.016,-5.279,0.145,0.126,0.106,1.7,1.2,1,2.341,2.566,0,13.43
2015,4,10,10,7189.2,3885.8,3581.9,3234.2,619.56,1.7,1.375,1.684,-1.186,-4.042,0.177,0.127,0.108,1.7,1.2,1,1.273,2.517,0,13.76
2015,4,10,11,7051.8,3891.9,3669.8,3332.4,619.96,1.8,1.247,1.529,-1.21,-2.283,0.157,0.147,0.117,1.8,1.1,1,1.783,1.323,0,16.72
2015,4,10,12,7246.6,4064.8,3805.6,3368.4,566.76,1.8,1.247,1.504,-1.21,-2.752,0.193,0.147,0.115,1.8,1.1,1.1,1.026,1.323,0,13.66
2015,4,10,13,7301.9,3938.2,3752,3415,623.03,1.8,1.273,1.529,-1.041,-3.355,0.19,0.147,0.117,1.8,1.1,1,1.061,1.323,1.456,13.69
2015,4,10,14,7219,4047.6,3815.8,3502.7,649.55,1.8,1.35,1.555,-1.161,-3.124,0.191,0.147,0.111,1.8,1.1,1,1.046,1.323,0,13.72
2015,4,10,15,7219,4083.6,3844.4,3442.4,581.4,1.8,1.324,1.658,-0.992,-4.945,0.166,0.14,0.092,1.8,1.2,1.1,1.501,1.596,0.01,14.86
2015,4,10,16,6855.1,4058.3,3889.9,3495,565.42,1.7,1.426,1.632,-1.137,-4.788,0.15,0.141,0.108,1.7,1.1,1,2.073,1.54,4.367,13.68
2015,4,10,17,7246.6,4009.9,3771.1,3444.9,637.04,1.8,1.196,1.632,-0.822,-5.545,0.19,0.129,0.111,1.8,1.1,1,1.061,2.297,0,13.69
2015,4,10,18,6966.8,4137,3890.8,3402.6,555.03,1.7,1.196,1.684,-0.7,-5.212,0.177,0.121,0.117,1.7,1.2,1,1.273,3.356,0,13.78
2015,4,10,19,7272.1,4192.4,3781,3364.1,618.2,1.7,1.273,1.658,-0.871,-5.964,0.177,0.147,0.112,1.7,1.1,1,1.273,1.336,0,13.15
2015,4,10,20,7246.6,4153.8,3790.4,3346.4,610.81,1.8,1.146,1.659,-0.894,-7.418,0.148,0.147,0.12,1.8,1.1,1,2.133,1.336,0,13.08
2015,4,10,21,7024.2,4001.7,3872.7,3400.5,585.44,1.8,1.273,1.736,-0.847,-7.525,0.154,0.147,0.117,1.8,1.1,1,1.909,1.336,0,13.04
2015,4,10,22,7413.9,4146.4,3889.5,3388.3,642.65,1.8,1.273,1.607,-1.041,-6.074,0.16,0.142,0.099,1.8,1.1,1,1.687,1.505,0,13.01
2015,4,10,23,7276.5,4120.2,3855.1,3361.6,549.16,1.9,1.326,1.738,-1.038,-6.443,0.174,0.142,0.106,1.9,1.1,1.1,1.326,1.505,0,12.98
2015,4,11,0,7051.8,4109.4,3859.9,3370.9,597.49,1.8,1.247,1.529,-1.041,-6.771,0.166,0.142,0.091,1.8,1.1,1,1.501,1.505,0,12.95
2015,4,11,1,7390.7,4173.5,3861.2,3378.2,586.19,2,1.273,1.607,-1.089,-7.375,0.154,0.142,0.089,2,1.1,1,1.907,1.505,0,12.93
2015,4,11,2,7248.8,4219.5,3890.8,3376,625.4,1.9,1.275,1.686,-0.698,-7.823,0.169,0.142,0.112,1.9,1.1,1,1.44,1.505,0,12.89
2015,4,11,3,7026.4,4183.8,3926.3,3424.3,608.2,1.9,1.324,1.71,-1.041,-7.931,0.17,0.136,0.102,1.9,1.1,1,1.403,1.819,0,12.86
2015,4,11,4,7441.5,4109,3860.8,3470.1,613.64,1.8,1.222,1.581,-1.016,-8.48,0.177,0.136,0.121,1.8,1.1,1,1.272,1.819,0,12.83
2015,4,11,5,7360.8,4201.9,4008.4,3471.2,569.37,1.9,1.273,1.685,-0.943,-9.11,0.163,0.122,0.122,1.9,1.2,1,1.599,3.116,0,12.81
2015,4,11,6,7329.6,4157.1,3980.9,3578.2,634.72,1.8,1.349,1.658,-0.944,-9.2,0.188,0.122,0.111,1.8,1.2,1,1.099,3.116,0,12.8
2015,4,11,7,7107.1,4092.3,4081,3625.2,595.65,1.8,1.273,1.658,-0.846,-8.78,0.186,0.122,0.109,1.8,1.2,1,1.127,3.116,0,13.01
2015,4,11,8,7301.9,4283.2,3980.9,3596.2,607.64,1.8,1.273,1.658,-0.992,-8.04,0.19,0.122,0.12,1.8,1.2,1,1.061,3.116,0,13.69
2015,4,11,9,7274.3,4444.6,4034.6,3517.1,577.59,1.8,1.12,1.632,-0.822,-7.44,0.19,0.147,0.115,1.8,1.2,1,1.061,1.336,0,13.93
2015,4,11,10,7553.6,4275.4,3916.1,3342.8,657.61,1.8,1.375,1.581,-1.137,-6.423,0.19,0.132,0.121,1.8,1.1,1,1.061,2.046,1.149,13.69
2015,4,11,11,6994.5,4147.7,3869.8,3344.2,642.1,1.7,1.35,1.556,-1.04,-6.204,0.164,0.121,0.117,1.7,1.1,1,1.566,3.446,0,13.67
2015,4,11,12,7077.3,4183.8,3765.1,3130.4,582.71,1.7,1.325,1.762,-0.992,-6.401,0.164,0.138,0.12,1.7,1.1,1,1.566,1.679,0,13.68
2015,4,11,13,7356.4,4082.4,3778.6,3166.4,629.93,1.7,1.247,1.504,-0.895,-6.923,0.166,0.142,0.107,1.7,1.2,1,1.501,1.504,0,13.67
2015,4,11,14,6941.4,3967.3,3680,3126.4,684.03,1.8,1.404,1.584,-1.279,-6.159,0.188,0.128,0.108,1.8,1.2,1,1.099,2.424,4.367,13.67
2015,4,11,15,7329.6,3937.8,3552.2,3024.4,671.91,1.8,1.247,1.504,-0.871,-5.301,0.178,0.128,0.115,1.8,1.2,1,1.25,2.424,0,13.67
2015,4,11,16,7219,4020.9,3644.4,3162.3,546.05,1.8,1.376,1.633,-1.185,-7.095,0.177,0.138,0.108,1.8,1.1,1,1.272,1.679,0,13.67
2015,4,11,17,7191.4,3903,3679.6,3280.2,645.64,1.8,1.349,1.555,-1.137,-7.117,0.143,0.143,0.119,1.8,1.1,1,2.418,1.455,0,13.77
2015,4,11,18,7246.6,3948.1,3779.4,3289.2,645.64,1.8,1.298,1.555,-1.065,-7.117,0.143,0.136,0.11,1.8,1.1,1,2.418,1.769,0,13.72
2015,4,11,19,7330.9,4048.5,3818.7,3370.9,641.16,1.8,1.326,1.737,-1.039,-7.972,0.151,0.131,0.118,1.8,1.5,1,2.015,2.108,0,13.14
2015,4,11,20,7221.2,4209.6,3827.3,3516.8,598.49,1.9,1.248,1.685,-0.846,-9.84,0.151,0.131,0.101,1.9,1.5,1.1,2.014,2.108,0,13.07
2015,4,11,21,7163.7,4155.9,3953.1,3574.9,608.64,1.8,1.275,1.609,-1.16,-7.844,0.161,0.127,0.099,1.8,1.2,1,1.661,2.517,0.01,13.03
2015,4,11,22,7272.1,4173,3959.9,3595.8,658.64,1.7,1.247,1.529,-1.016,-9.34,0.181,0.127,0.121,1.7,1.2,1.1,1.203,2.517,0,13.01
2015,4,11,23,7358.6,4236.2,4044.1,3730.5,670.08,1.8,1.222,1.633,-0.968,-10.26,0.143,0.127,0.121,1.8,1.2,1.1,2.418,2.517,0,12.98
2015,4,12,0,7551.3,4320.6,4043.6,3631,608.57,1.7,1.324,1.607,-0.992,-9.47,0.178,0.122,0.121,1.7,1.2,1.1,1.258,3.116,0,12.95
2015,4,12,1,7274.3,4284.4,4126.1,3777.2,613.78,1.8,1.349,1.684,-0.895,-10.05,0.16,0.122,0.112,1.8,1.2,1,1.687,3.116,2.426,12.93
2015,4,12,2,7608.9,4357.6,4082.7,3730.8,668.06,1.8,1.349,1.762,-0.944,-10.63,0.161,0.126,0.122,1.8,1.1,1,1.661,2.619,0,12.9
2015,4,12,3,7553.6,4347.7,4133.9,3721.7,608.98,1.8,1.325,1.582,-1.015,-10.98,0.146,0.148,0.119,1.8,1.2,1,2.267,1.309,0,12.86
2015,4,12,4,7107.1,4336.9,4216.9,3820.7,593.86,1.8,1.247,1.684,-0.944,-10.75,0.177,0.148,0.094,1.8,1.2,1.1,1.272,1.309,0.01,12.84
2015,4,12,5,7136.1,4384.8,4170.9,3845.1,600.01,1.8,1.351,1.608,-1.185,-11.14,0.151,0.148,0.115,1.8,1.2,1.1,2.015,1.309,0,12.81
2015,4,12,6,7246.6,4374.4,4272.9,3912,657.68,1.8,1.298,1.71,-0.944,-12.54,0.188,0.148,0.119,1.8,1.2,1,1.099,1.309,0,12.79
2015,4,12,7,7469.2,4483.4,4169.2,3776.8,611.97,1.8,1.248,1.504,-0.919,-13.54,0.193,0.148,0.114,1.8,1.2,1,1.026,1.309,0,13.01
2015,4,12,8,7337.6,4281.9,4145.5,3914.4,706.38,2.1,1.199,1.712,-0.795,-9.65,0.166,0.147,0.107,2.1,1.2,1.1,1.52,1.336,0,13.76
2015,4,12,9,7611.2,4367.1,4162.3,3857,716.09,1.9,1.428,1.659,-0.943,-6.423,0.178,0.154,0.114,1.9,1.2,1,1.257,1.148,0,13.64
2015,4,12,10,7329.6,4446.8,4225.9,3843,596.16,1.8,1.247,1.658,-0.725,-5.368,0.161,0.136,0.097,1.8,1.2,1.1,1.636,1.818,0,13.67
2015,4,12,11,7524.5,4412.8,4179.4,3777.2,679.58,1.8,1.401,1.633,-0.895,-3.86,0.161,0.155,0.088,1.8,1.1,1,1.636,1.119,0,13.77
2015,4,12,12,7163.7,4347.3,4216,3920.9,652.68,1.8,1.299,1.633,-0.894,-2.517,0.193,0.144,0.117,1.8,1.1,1,1.026,1.439,1.456,13.66
2015,4,12,13,7191.4,4420.1,4263.4,3876.6,601.28,1.8,1.275,1.712,-0.893,-2.633,0.193,0.132,0.098,1.8,1.2,1,1.026,2.045,0,13.66
2015,4,12,14,7469.2,4558.6,4282.4,3777.2,627.39,1.8,1.352,1.79,-0.893,-2.492,0.182,0.132,0.107,1.8,1.2,1,1.183,2.045,0,13.67
2015,4,12,15,7664.3,4464.5,4152.8,3804.1,655.73,1.8,1.249,1.66,-0.894,-1.927,0.177,0.124,0.118,1.8,1.4,1,1.272,2.906,1.365,13.66
2015,4,12,16,7441.5,4475.3,4217.4,3777.3,639.72,1.8,1.329,1.637,-0.891,-1.733,0.193,0.14,0.107,1.8,1.2,1,1.026,1.596,0,13.67
2015,4,12,17,7553.6,4431,4217.1,3756.4,643.16,1.8,1.357,1.614,-1.107,-2.746,0.188,0.137,0.111,1.8,1.2,1,1.099,1.722,0,13.92
2015,4,12,18,7610.3,4376.4,4173.6,3726,622.5,1.8,1.334,1.772,-0.74,-3.485,0.188,0.137,0.098,1.8,1.2,1,1.099,1.722,0,13.36
2015,4,12,19,7498.3,4502.6,4218,3850.6,635.04,1.8,1.258,1.669,-0.837,-4.329,0.163,0.151,0.099,1.8,1.2,1.1,1.588,1.223,0.01,13.1
2015,4,12,20,7358.6,4420.2,4253.2,3850.6,584.47,1.8,1.282,1.59,-0.838,-6.045,0.184,0.119,0.096,1.8,1.2,1,1.157,3.74,0,13.05
2015,4,12,21,7358.6,4574.6,4254.5,3899,609.55,1.8,1.256,1.667,-0.667,-7.69,0.188,0.119,0.101,1.8,1.2,1.1,1.099,3.74,0,13.02
2015,4,12,22,7447.4,4447.4,4307.9,3931.2,597.85,2,1.283,1.617,-0.837,-8.37,0.193,0.119,0.12,2,1.2,1,1.021,3.74,0,12.99
2015,4,12,23,7523.7,4595.4,4335.9,3925.5,608.08,1.7,1.361,1.669,-0.69,-9.59,0.186,0.128,0.099,1.7,1.1,1.1,1.122,2.425,0,12.96
2015,4,13,0,7561.7,4575,4262.7,3960.2,605.88,2.1,1.283,1.669,-0.788,-8.41,0.177,0.149,0.088,2.1,1.2,1,1.271,1.271,0,12.94
2015,4,13,1,7470.6,4570,4244.2,3918.1,642.22,1.8,1.463,1.618,-1.152,-9.36,0.157,0.149,0.105,1.8,1.2,1.1,1.783,1.271,0,12.91
2015,4,13,2,7587.1,4585.5,4262.3,3931.4,610.23,2,1.335,1.643,-0.909,-9.17,0.156,0.149,0.093,2,1.2,1.1,1.812,1.271,0.01,12.88
2015,4,13,3,7638,4447.4,4269.6,3959.5,667.68,1.8,1.284,1.515,-0.836,-9.21,0.159,0.149,0.103,1.8,1.2,1.1,1.727,1.271,NaN,12.84
2015,4,13,4,7385.4,4529.8,4380.8,3986.4,624.56,1.7,1.258,1.592,-0.836,-7.987,0.156,0.133,0.11,1.7,1.2,1.1,1.814,1.953,0,12.82
2015,4,13,5,7610.3,4394.5,4299.3,4039.4,678.21,1.8,1.361,1.67,-0.885,-7.26,0.172,0.133,0.117,1.8,1.2,1.1,1.377,1.953,0,12.8
2015,4,13,6,7695.6,4541.1,4297.6,3986.4,686.75,1.9,1.361,1.566,-0.836,-7.217,0.172,0.133,0.114,1.9,1.2,1.1,1.377,1.953,1.819,12.79
2015,4,13,7,7582.6,4456.9,4371.7,4123.1,715.17,1.8,1.284,1.618,-0.787,-6.611,0.177,0.144,0.117,1.8,1.2,1.1,1.272,1.423,0,12.83
2015,4,13,8,7700.1,4723.3,4445.9,4006.6,584.39,2.1,1.362,1.671,-0.664,-6.086,0.154,0.144,0.12,2.1,1.1,1,1.906,1.423,0,13.05
2015,4,13,9,7498.3,4612.7,4364.9,3999.8,630.11,1.8,1.337,1.775,-0.591,-5.291,0.193,0.144,0.095,1.8,1.1,1.1,1.026,1.423,0,13.75
2015,4,13,10,7667.9,4558.3,4318.8,3997.4,642.94,1.9,1.337,1.697,-0.737,-2.788,0.191,0.121,0.104,1.9,1.2,1.1,1.056,3.444,0,13.65
2015,4,13,11,7555,4647.6,4364,3926.3,562.15,1.8,1.234,1.722,-0.64,-1.965,0.173,0.121,0.115,1.8,1.2,1.1,1.351,3.444,1.746,13.69
2015,4,13,12,7559.4,4523.9,4264.1,3941.5,685.98,2,1.466,1.672,-0.785,-1.077,0.174,0.144,0.11,2,1.2,1.1,1.326,1.423,0,13.68
2015,4,13,13,7722.4,4603.2,4270.1,3807.2,676.7,1.8,1.264,1.547,-0.782,-1.219,0.159,0.121,0.108,1.8,1.2,1.1,1.727,3.444,0,13.66
2015,4,13,14,7580.4,4667.6,4344.7,3762.3,589.95,1.7,1.29,1.624,-0.733,-1.507,0.182,0.121,0.106,1.7,1.2,1.1,1.183,3.444,0,13.66
2015,4,13,15,7775.5,4640.8,4292.1,3800.8,612.85,1.7,1.314,1.726,-0.588,-2.033,0.182,0.133,0.1,1.7,1.2,1.1,1.183,1.953,0,13.68
2015,4,13,16,7552.7,4640.9,4237.1,3755.1,605,1.7,1.319,1.679,-0.681,-3.614,0.182,0.121,0.107,1.7,1.2,1.1,1.183,3.444,0,13.68
2015,4,13,17,7387.6,4524.5,4256,3860.2,703.41,1.8,1.421,1.756,-0.828,-2.618,0.146,0.14,0.108,1.8,1.2,1.1,2.267,1.596,0,13.98
2015,4,13,18,7776.9,4514.5,4227.6,3779.6,666.07,1.7,1.395,1.679,-0.828,-3.246,0.151,0.147,0.114,1.7,1.3,1.1,2.016,1.322,0,13.74
2015,4,13,19,7552.7,4521.8,4252.1,3797.8,629.47,1.7,1.268,1.524,-0.779,-3.797,0.185,0.147,0.112,1.7,1.3,1.1,1.14,1.322,0,13.16
2015,4,13,20,7722.4,4525.3,4328,3822.7,620.47,1.8,1.472,1.679,-0.901,-3.912,0.174,0.129,0.091,1.8,1.2,1,1.327,2.296,0,13.08
2015,4,13,21,7667,4467.9,4329.7,3880.5,590.09,1.8,1.369,1.782,-0.731,-4.929,0.188,0.144,0.117,1.8,1.2,1.1,1.099,1.438,0,13.04
2015,4,13,22,7415.3,4514,4355.5,3851.5,629.92,1.8,1.368,1.703,-0.781,-5.354,0.174,0.144,0.114,1.8,1.2,1.1,1.327,1.438,0,13.01
2015,4,13,23,7499.6,4540.4,4311.2,3810.3,645.51,1.8,1.32,1.732,-0.582,-5.573,0.174,0.138,0.105,1.8,1.2,1,1.327,1.678,0,12.98
2015,4,14,0,7671.5,4495.9,4308.5,3804.9,612.85,2,1.419,1.651,-0.927,-5.398,0.183,0.138,0.101,2,1.2,1.1,1.169,1.678,0,12.96
2015,4,14,1,7442.1,4530.8,4278.8,3826.2,594.34,1.7,1.319,1.499,-0.681,-7.425,0.165,0.138,0.109,1.7,1.2,1.1,1.533,1.678,3.637,12.93
2015,4,14,2,7497.4,4558.9,4301.7,3920,601.89,1.7,1.294,1.731,-0.534,-9.22,0.165,0.148,0.109,1.7,1.2,1.1,1.533,1.283,3.357,12.91
2015,4,14,3,7752.3,4594.7,4283.2,3925.3,631.54,1.9,1.319,1.757,-0.705,-9.83,0.172,0.148,0.117,1.9,1.2,1.1,1.377,1.283,0,12.88
2015,4,14,4,7221.8,4576.6,4329.7,3919.2,627.89,1.8,1.295,1.784,-0.582,-10.55,0.161,0.148,0.119,1.8,1.2,1,1.636,1.283,0,12.85
2015,4,14,5,7944.4,4467,4256.1,3847.4,601.79,1.7,1.32,1.758,-0.533,-10.84,0.15,0.129,0.119,1.7,1.2,1.1,2.073,2.296,0,12.82
2015,4,14,6,7334.5,4614.6,4382.3,3927.3,593.34,1.9,1.371,1.68,-0.582,-10.9,0.15,0.129,0.102,1.9,1.2,1.1,2.071,2.296,0,12.81
2015,4,14,7,7643.9,4624.6,4281,3853.7,620.58,2,1.397,1.629,-0.729,-8.78,0.177,0.144,0.118,2,1.2,1.1,1.271,1.438,1.364,13.57
2015,4,14,8,7469.7,4486,4366.4,3959.6,592.31,1.7,1.32,1.784,-0.826,-6.167,0.182,0.144,0.101,1.7,1.2,1.1,1.183,1.438,0,13.68
2015,4,14,9,7527.3,4505.4,4327.1,3912.9,661.74,1.8,1.421,1.627,-0.974,-2.454,0.177,0.144,0.095,1.8,1.2,1.1,1.272,1.438,0.01,15.49
2015,4,14,10,7637.1,4486,4328.9,3952.2,602.3,1.7,1.32,1.732,-0.704,1.04,0.188,0.144,0.119,1.7,1.2,1.1,1.094,1.438,0,13.66
2015,4,14,11,7673.8,4468.4,4300.9,3878.6,633.76,2.1,1.397,1.681,-0.851,2.175,0.185,0.144,0.115,2.1,1.2,1.1,1.138,1.438,0,14.84
2015,4,14,12,7667,4457.6,4118.8,3558.2,617.99,1.8,1.244,1.732,-0.582,2.49,0.183,0.144,0.111,1.8,1.2,1.1,1.17,1.438,0,13.68
2015,4,14,13,7472,4460.2,3964.5,3220.6,605.55,1.8,1.397,1.732,-0.923,3.506,0.183,0.144,0.117,1.8,1.2,1.1,1.17,1.423,0,13.7
2015,4,14,14,7444.3,4112.8,3667.3,2953.3,604.26,1.8,1.372,1.81,-0.923,3.236,0.186,0.144,0.121,1.8,1.2,1.1,1.122,1.423,0,13.66
2015,4,14,15,7391.2,3960.4,3582.8,2957.4,572.28,1.9,1.474,1.655,-1.31,3.86,0.19,0.125,0.091,1.9,1.2,1.1,1.061,2.785,0,14.73
2015,4,14,16,7221.8,3976,3557,2917.8,583.31,1.8,1.269,1.732,-0.899,4.355,0.136,0.154,0.112,1.8,1.2,1.1,2.981,1.138,0,15.39
2015,4,14,17,7389,3859.6,3513.4,2808.2,552.13,1.8,1.423,1.784,-1.166,3.263,0.183,0.14,0.104,1.8,1.2,1.1,1.17,1.596,0,13.99
2015,4,14,18,7720.1,3967.3,3392.4,2746.7,656.69,1.7,1.32,1.603,-1.117,3.263,0.155,0.118,0.1,1.7,1.2,1.1,1.86,3.966,0,13.72
2015,4,14,19,7313.5,3860.4,3548.8,2869.8,585.1,2.2,1.474,1.81,-1.214,2.888,0.148,0.118,0.106,2.2,1.2,1.1,2.13,3.966,0,13.13
2015,4,14,20,7469.7,3921,3621.1,3063.5,581.73,1.7,1.295,1.784,-1.31,2.175,0.193,0.118,0.115,1.7,1.2,1.1,1.027,3.966,0,13.06
2015,4,14,21,7357.8,3939.9,3666.1,3182.5,601.56,1.7,1.295,1.732,-1.166,0.887,0.193,0.134,0.111,1.7,1.3,1,1.027,1.896,2.729,13.03
2015,4,14,22,7249.4,3950.6,3793.8,3392.5,678.75,1.8,1.372,1.784,-1.479,-0.851,0.199,0.139,0.117,1.8,1.2,1.1,0.959,1.616,1.455,13
2015,4,14,23,7418.9,4247.9,3973.2,3482.2,616.68,1.9,1.269,1.681,-1.455,-1.262,0.188,0.139,0.112,1.9,1.2,1.1,1.093,1.616,0,12.98
2015,4,15,0,7446.5,4349.9,4001,3551.8,581.58,1.9,1.372,1.732,-1.622,-1.479,0.188,0.138,0.121,1.9,1.2,1.1,1.093,1.7,0,12.96
2015,4,15,1,7527.3,4323.6,4091.3,3630.5,583.32,1.8,1.423,1.706,-1.718,-1.117,0.174,0.138,0.106,1.8,1.2,1.1,1.327,1.7,0,12.93
2015,4,15,2,7360,4439,4134.3,3701.2,629.15,1.8,1.269,1.526,-1.813,-2.193,0.154,0.138,0.111,1.8,1.2,1.1,1.909,1.7,2.728,12.9
2015,4,15,3,7554.1,4448.5,4101.6,3749.1,710.33,1.7,1.269,1.758,-1.575,-1.335,0.188,0.143,0.111,1.7,1.2,1.1,1.094,1.454,0,12.87
2015,4,15,4,7609.4,4434.4,4173,3769.3,622.28,1.7,1.474,1.655,-2.075,1.603,0.181,0.125,0.106,1.7,1.2,1.1,1.203,2.785,0,12.84
2015,4,15,5,7611.7,4440.8,4151.9,3714.1,621.15,1.8,1.372,1.526,-2.098,1.372,0.168,0.125,0.119,1.8,1.2,1.1,1.47,2.785,1.247,12.82
2015,4,15,6,7641.6,4478.3,4173.5,3652.8,635.58,1.9,1.423,1.681,-2.004,0.786,0.167,0.125,0.104,1.9,1.2,1.1,1.48,2.785,0,12.8
2015,4,15,7,7472,4483.8,4147.6,3700.1,633.22,1.8,1.191,1.756,-1.886,2.068,0.193,0.137,0.094,1.8,1.3,1.1,1.022,1.721,0,13.72
2015,4,15,8,7469.7,4395.1,4179,3790.1,665.52,1.7,1.32,1.526,-2.452,3.29,0.18,0.149,0.109,1.7,1.3,1.1,1.223,1.27,0,13.68
2015,4,15,9,7306.9,4541.2,4254.8,3785.7,625.89,1.9,1.371,1.68,-2.733,4.106,0.151,0.146,0.112,1.9,1.2,1.1,2.033,1.363,2.425,13.68
2015,4,15,10,7499.6,4404.1,4264.7,3679,580.35,1.8,1.372,1.706,-2.64,3.723,0.151,0.146,0.117,1.8,1.2,1.1,2.015,1.363,0,13.95
2015,4,15,11,7557.2,4541.2,4255.6,3723.6,619.05,1.9,1.371,1.732,-2.687,4.494,0.173,0.146,0.107,1.9,1.2,1.1,1.351,1.363,5.456,13.68
2015,4,15,12,7694.7,4541.3,4199.3,3591.1,585.4,1.8,1.372,1.603,-3.152,4.801,0.178,0.136,0.119,1.8,1.2,1.1,1.258,1.818,0,14.83
2015,4,15,13,7444.3,4387.8,4080.9,3533.6,628.17,1.8,1.446,1.652,-3.339,6.376,0.178,0.115,0.096,1.8,1.3,1.1,1.258,5.233,0,13.69
2015,4,15,14,7555,4259,3983.4,3478.1,613.94,1.8,1.369,1.729,-2.876,5.249,0.188,0.115,0.115,1.8,1.3,1.1,1.093,5.233,1.746,13.71
2015,4,15,15,7639.4,4361.5,3946.5,3299.9,633.01,1.8,1.496,1.702,-3.525,5.562,0.171,0.125,0.115,1.8,1.3,1.1,1.395,2.784,0,13.67
2015,4,15,16,7444.3,4176.4,3899.7,3369.8,632.17,1.8,1.367,1.65,-3.548,5.39,0.171,0.132,0.118,1.8,1.2,1.1,1.395,2.045,0,13.71
2015,4,15,17,7635.7,4103.7,3836.2,3319.6,620.64,1.7,1.39,1.648,-3.984,4.849,0.156,0.14,0.114,1.7,1.3,1.1,1.814,1.595,0,13.7
2015,4,15,18,7332.3,3996.7,3818.1,3332.3,668.52,1.8,1.466,1.698,-3.666,3.905,0.165,0.129,0.094,1.8,1.2,1.1,1.532,2.296,0,13.68
2015,4,15,19,7665.6,4102.4,3717.5,3258.4,571.2,1.8,1.31,1.566,-3.277,1.773,0.191,0.135,0.121,1.8,1.2,1.1,1.056,1.843,0,13.13
2015,4,15,20,7330.9,3920.8,3818.4,3372.1,655.32,1.8,1.284,1.722,-3.392,1.31,0.177,0.125,0.108,1.8,1.3,1.1,1.272,2.784,0,13.06
2015,4,15,21,7472.8,4159.5,3828.7,3318,604.72,1.9,1.412,1.773,-3.461,-0.199,0.188,0.125,0.096,1.9,1.3,1.1,1.098,2.784,0.01,13.03
2015,4,15,22,7498.3,4193.9,3890.6,3454.2,623.95,1.8,1.362,1.671,-3.85,-1.511,0.163,0.125,0.114,1.8,1.3,1.1,1.6,2.784,0,13
2015,4,15,23,7555,4140.6,3991.8,3548.7,633.43,1.8,1.412,1.747,-3.484,-1.32,0.188,0.125,0.108,1.8,1.3,1.1,1.099,2.784,0,12.98
2015,4,16,0,7527.3,4230,4026.2,3577.7,621.44,1.8,1.336,1.619,-3.414,-2.012,0.182,0.125,0.111,1.8,1.3,1.1,1.189,2.784,2.728,12.95
2015,4,16,1,7638,4276.5,4109.1,3659.7,610.95,1.8,1.361,1.721,-3.277,-2.415,0.199,0.125,0.117,1.8,1.3,1,0.959,2.784,0,12.93
2015,4,16,2,7273.4,4339.8,4098,3674.9,616.03,1.7,1.335,1.54,-3.415,-1.393,0.161,0.125,0.112,1.7,1.3,1.1,1.637,2.784,0,12.9
2015,4,16,3,7610.3,4291.5,4118.2,3629.1,641.57,1.8,1.207,1.695,-2.929,2.007,0.186,0.125,0.106,1.8,1.3,1.1,1.122,2.784,0,12.87
2015,4,16,4,7580.4,4292,3991,3468.7,615.37,1.7,1.233,1.695,-2.883,1.981,0.173,0.154,0.116,1.7,1.2,1.1,1.352,1.148,0,12.84
2015,4,16,5,7945.3,4276.5,3911.1,3312.5,716.98,1.8,1.361,1.773,-3.208,3.143,0.169,0.147,0.106,1.8,1.2,1.1,1.441,1.322,0,12.82
2015,4,16,6,7610.3,4127.3,3791,3263.5,616.39,1.8,1.181,1.695,-2.929,2.189,0.151,0.147,0.112,1.8,1.2,1.1,2.015,1.322,0,12.89
2015,4,16,7,7442.9,4129,3846.8,3293.9,564.87,1.8,1.284,1.721,-3.3,2.294,0.191,0.147,0.12,1.8,1.2,1.1,1.046,1.322,0,13.88
2015,4,16,8,7360,4149.2,3836.5,3173.7,587.96,1.8,1.361,1.669,-3.553,1.669,0.163,0.147,0.09,1.8,1.2,1.1,1.6,1.322,0,13.69
2015,4,16,9,7192.7,3995,3836.9,3325.3,592.78,1.8,1.361,1.695,-3.507,0.876,0.163,0.147,0.109,1.8,1.2,1.1,1.6,1.322,0,13.66
2015,4,16,10,7525.9,4123.8,3792.6,3300.2,616.65,1.8,1.463,1.799,-3.415,2.242,0.166,0.143,0.115,1.8,1.3,1.1,1.501,1.454,0,14.8
2015,4,16,11,7502.7,4194.7,3855.3,3424.9,617.45,2,1.412,1.747,-3.415,0.649,0.157,0.143,0.12,2,1.3,1,1.782,1.454,0,13.71
